"Customer_Type","Product","Category","Unit_Price","Quantity","Discount","Total_Price","Region"
"B2C","Tomato Juice","Juices","3.33","9","0.0","29.97","Hessen"
"B2B","Red Bull","Soft Drinks","4.29","78","0.1","301.16","Sachsen"
"B2B","Erdinger WeiÃŸbier","Alcoholic Beverages","3.03","92","0.15","236.95","Sachsen"
"B2B","Hohes C Orange","Juices","3.48","16","0.15","47.33","Sachsen"
"B2B","Tomato Juice","Juices","2.3","16","0.05","34.96","Sachsen"
"B2C","Mezzo Mix","Soft Drinks","0.63","6","0.0","3.78","Nordrhein-Westfalen"
"B2C","Gerolsteiner","Water","1.07","3","0.0","3.21","Nordrhein-Westfalen"
"B2C","Riesling","Alcoholic Beverages","4.32","4","0.0","17.28","Nordrhein-Westfalen"
"B2C","Evian","Water","1.31","14","0.0","18.34","Nordrhein-Westfalen"
"B2C","Apollinaris","Water","0.99","14","0.0","13.86","Hessen"
"B2C","Cranberry Juice","Juices","3.67","5","0.0","18.35","Hessen"
"B2C","Fanta","Soft Drinks","1.19","13","0.0","15.47","Sachsen"
"B2C","Passion Fruit Juice","Juices","3.02","14","0.0","42.28","Sachsen"
"B2C","Vittel","Water","0.56","13","0.0","7.28","Saarland"
"B2C","Rauch Multivitamin","Juices","2.31","3","0.0","6.93","Saarland"
"B2B","Passion Fruit Juice","Juices","2.59","2","0.05","4.92","Bremen"
"B2B","Hohes C Orange","Juices","1.75","23","0.05","38.24","Bremen"
"B2C","Mountain Dew","Soft Drinks","0.96","5","0.0","4.8","Mecklenburg-Vorpommern"
"B2C","KÃ¶lsch","Alcoholic Beverages","0.96","10","0.0","9.6","Mecklenburg-Vorpommern"
"B2C","Riesling","Alcoholic Beverages","4.32","14","0.0","60.48","Rheinland-Pfalz"
"B2C","Vio Wasser","Water","1.71","12","0.0","20.52","Rheinland-Pfalz"
"B2C","Vittel","Water","0.59","5","0.0","2.95","Rheinland-Pfalz"
"B2C","Mountain Dew","Soft Drinks","0.99","1","0.0","0.99","Rheinland-Pfalz"
"B2C","San Pellegrino","Water","0.91","6","0.0","5.46","Rheinland-Pfalz"
"B2C","Volvic Touch","Water","1.38","6","0.0","8.28","Brandenburg"
"B2C","Monster","Soft Drinks","3.21","9","0.0","28.89","Sachsen-Anhalt"
"B2C","Fanta","Soft Drinks","1.19","15","0.0","17.85","Sachsen-Anhalt"
"B2C","Chardonnay","Alcoholic Beverages","4.88","10","0.0","48.8","Sachsen-Anhalt"
"B2B","Red Bull","Soft Drinks","3.28","99","0.1","292.25","Schleswig-Holstein"
"B2B","Mezzo Mix","Soft Drinks","1.37","83","0.15","96.65","Schleswig-Holstein"
"B2B","Schwip Schwap","Soft Drinks","0.71","11","0.1","7.03","Schleswig-Holstein"
"B2B","Hohes C Orange","Juices","1.54","66","0.1","91.48","Schleswig-Holstein"
"B2C","KÃ¶lsch","Alcoholic Beverages","0.93","11","0.0","10.23","Bayern"
"B2C","Sprite","Soft Drinks","0.53","14","0.0","7.42","Bayern"
"B2C","Tomato Juice","Juices","3.43","6","0.0","20.58","Schleswig-Holstein"
"B2C","Vio Wasser","Water","1.71","3","0.0","5.13","Schleswig-Holstein"
"B2C","Granini Apple","Juices","1.69","13","0.0","21.97","Schleswig-Holstein"
"B2C","Club Mate","Soft Drinks","2.26","11","0.0","24.86","Schleswig-Holstein"
"B2C","Hohes C Orange","Juices","1.75","14","0.0","24.5","Bremen"
"B2C","Chardonnay","Alcoholic Beverages","4.74","7","0.0","33.18","Bremen"
"B2C","Pepsi","Soft Drinks","1.49","4","0.0","5.96","Bremen"
"B2C","Beck's","Alcoholic Beverages","1.33","1","0.0","1.33","Bremen"
"B2C","Schwip Schwap","Soft Drinks","1.24","7","0.0","8.68","Sachsen"
"B2C","Monster","Soft Drinks","3.21","10","0.0","32.1","Sachsen"
"B2C","Mango Juice","Juices","3.21","10","0.0","32.1","Sachsen"
"B2C","Pepsi","Soft Drinks","1.68","5","0.0","8.4","Sachsen"
"B2C","Tanqueray","Alcoholic Beverages","34.61","14","0.0","484.54","Sachsen"
"B2C","Merlot","Alcoholic Beverages","4.48","14","0.0","62.72","Baden-WÃ¼rttemberg"
"B2C","Cranberry Juice","Juices","3.46","1","0.0","3.46","Hamburg"
"B2C","Mango Juice","Juices","3.12","3","0.0","9.36","Hamburg"
"B2C","Gerolsteiner","Water","1.04","4","0.0","4.16","Sachsen-Anhalt"
"B2C","Red Bull","Soft Drinks","2.28","13","0.0","29.64","Sachsen-Anhalt"
"B2C","Volvic","Water","0.55","11","0.0","6.05","ThÃ¼ringen"
"B2C","Hohes C Orange","Juices","1.75","3","0.0","5.25","ThÃ¼ringen"
"B2C","Sprite","Soft Drinks","0.53","4","0.0","2.12","ThÃ¼ringen"
"B2C","Coca-Cola","Soft Drinks","1.14","2","0.0","2.28","ThÃ¼ringen"
"B2C","Monster","Soft Drinks","3.12","14","0.0","43.68","ThÃ¼ringen"
"B2C","Volvic Touch","Water","1.38","5","0.0","6.9","Sachsen-Anhalt"
"B2C","Granini Apple","Juices","1.59","13","0.0","20.67","Sachsen-Anhalt"
"B2B","Fritz-Kola","Soft Drinks","2.14","32","0.05","65.06","Hamburg"
"B2B","Volvic","Water","0.62","82","0.1","45.76","Hamburg"
"B2C","Granini Apple","Juices","1.59","10","0.0","15.9","Brandenburg"
"B2C","Sauvignon Blanc","Alcoholic Beverages","8.57","5","0.0","42.85","Brandenburg"
"B2C","Volvic","Water","0.55","6","0.0","3.3","Brandenburg"
"B2C","Volvic Touch","Water","1.38","14","0.0","19.32","Brandenburg"
"B2C","Mezzo Mix","Soft Drinks","0.59","1","0.0","0.59","Brandenburg"
"B2B","Club Mate","Soft Drinks","2.1","60","0.1","113.4","Schleswig-Holstein"
"B2B","Bacardi","Alcoholic Beverages","41.63","88","0.1","3297.1","Schleswig-Holstein"
"B2B","Apollinaris","Water","0.58","99","0.1","51.68","Schleswig-Holstein"
"B2B","Rockstar","Soft Drinks","3.12","62","0.15","164.42","Schleswig-Holstein"
"B2C","Tanqueray","Alcoholic Beverages","34.61","2","0.0","69.22","Sachsen"
"B2C","Granini Apple","Juices","1.64","11","0.0","18.04","Sachsen"
"B2C","Tomato Juice","Juices","3.33","13","0.0","43.29","Sachsen"
"B2B","San Pellegrino","Water","1.27","90","0.15","97.16","Hessen"
"B2B","Apollinaris","Water","1.13","24","0.05","25.76","Hessen"
"B2C","Sauvignon Blanc","Alcoholic Beverages","8.83","15","0.0","132.45","Hamburg"
"B2C","Rockstar","Soft Drinks","2.27","6","0.0","13.62","Hamburg"
"B2C","Hohes C Orange","Juices","1.8","9","0.0","16.2","Hamburg"
"B2C","Cranberry Juice","Juices","3.56","14","0.0","49.84","Hamburg"
"B2C","Mango Juice","Juices","3.21","1","0.0","3.21","Hamburg"
"B2C","Schwip Schwap","Soft Drinks","1.24","4","0.0","4.96","Mecklenburg-Vorpommern"
"B2C","Granini Apple","Juices","1.64","9","0.0","14.76","Mecklenburg-Vorpommern"
"B2C","Gerolsteiner","Water","1.04","9","0.0","9.36","Mecklenburg-Vorpommern"
"B2C","Mango Juice","Juices","3.21","14","0.0","44.94","Mecklenburg-Vorpommern"
"B2C","Schwip Schwap","Soft Drinks","1.27","12","0.0","15.24","Sachsen"
"B2C","Apollinaris","Water","0.99","12","0.0","11.88","Sachsen"
"B2C","Tanqueray","Alcoholic Beverages","35.65","12","0.0","427.8","Sachsen"
"B2C","Rauch Multivitamin","Juices","2.38","14","0.0","33.32","Mecklenburg-Vorpommern"
"B2C","Chardonnay","Alcoholic Beverages","4.88","13","0.0","63.44","Mecklenburg-Vorpommern"
"B2C","Cranberry Juice","Juices","3.56","15","0.0","53.4","Mecklenburg-Vorpommern"
"B2C","Mango Juice","Juices","3.21","10","0.0","32.1","Mecklenburg-Vorpommern"
"B2C","Selters","Water","0.49","13","0.0","6.37","Bayern"
"B2C","Warsteiner","Alcoholic Beverages","1.08","4","0.0","4.32","Bayern"
"B2C","Beck's","Alcoholic Beverages","1.41","9","0.0","12.69","Bayern"
"B2C","Granini Apple","Juices","1.69","12","0.0","20.28","Bayern"
"B2C","San Pellegrino","Water","0.91","2","0.0","1.82","Bayern"
"B2C","Apollinaris","Water","0.93","11","0.0","10.23","Rheinland-Pfalz"
"B2C","Jack Daniels","Alcoholic Beverages","50.25","10","0.0","502.5","Sachsen"
"B2C","Tanqueray","Alcoholic Beverages","34.61","5","0.0","173.05","Sachsen"
"B2C","Vio Wasser","Water","1.66","1","0.0","1.66","Sachsen"
"B2C","Riesling","Alcoholic Beverages","4.19","14","0.0","58.66","Sachsen"
"B2B","Johnnie Walker","Alcoholic Beverages","35.97","54","0.1","1748.14","Hessen"
"B2B","Gerolsteiner","Water","0.52","64","0.05","31.62","Hessen"
"B2B","Rauch Multivitamin","Juices","2.08","20","0.05","39.52","Hessen"
"B2B","Bacardi","Alcoholic Beverages","35.49","33","0.15","995.49","Hessen"
"B2B","Mango Juice","Juices","3.15","91","0.1","257.98","Hessen"
"B2B","Club Mate","Soft Drinks","1.91","38","0.1","65.32","Saarland"
"B2C","Hohes C Orange","Juices","1.8","5","0.0","9.0","Sachsen"
"B2C","Bacardi","Alcoholic Beverages","13.84","13","0.0","179.92","Sachsen"
"B2C","Rockstar","Soft Drinks","2.27","11","0.0","24.97","Sachsen"
"B2C","Jever","Alcoholic Beverages","1.94","2","0.0","3.88","Sachsen"
"B2C","San Pellegrino","Water","0.89","4","0.0","3.56","Sachsen"
"B2B","Hohes C Orange","Juices","2.3","87","0.1","180.09","Mecklenburg-Vorpommern"
"B2B","Chardonnay","Alcoholic Beverages","10.62","36","0.1","344.09","Mecklenburg-Vorpommern"
"B2B","MoÃ«t & Chandon","Alcoholic Beverages","49.42","21","0.05","985.93","Mecklenburg-Vorpommern"
"B2B","Jever","Alcoholic Beverages","1.78","54","0.05","91.31","Mecklenburg-Vorpommern"
"B2C","Fanta","Soft Drinks","1.19","13","0.0","15.47","Hamburg"
"B2C","Rockstar","Soft Drinks","2.27","2","0.0","4.54","Hamburg"
"B2C","Granini Apple","Juices","1.64","8","0.0","13.12","Hamburg"
"B2C","Apollinaris","Water","0.96","1","0.0","0.96","Hamburg"
"B2C","Merlot","Alcoholic Beverages","4.35","1","0.0","4.35","Hamburg"
"B2C","Mountain Dew","Soft Drinks","0.93","2","0.0","1.86","Hamburg"
"B2C","Volvic Touch","Water","1.46","1","0.0","1.46","Bremen"
"B2C","Augustiner","Alcoholic Beverages","1.16","14","0.0","16.24","Sachsen"
"B2C","Cranberry Juice","Juices","3.67","13","0.0","47.71","Sachsen"
"B2C","Mountain Dew","Soft Drinks","0.99","10","0.0","9.9","Sachsen"
"B2C","Hohes C Orange","Juices","1.75","9","0.0","15.75","Saarland"
"B2C","Volvic","Water","0.55","15","0.0","8.25","Saarland"
"B2C","Beck's","Alcoholic Beverages","1.33","7","0.0","9.31","Saarland"
"B2C","Monster","Soft Drinks","3.12","6","0.0","18.72","Saarland"
"B2C","Chardonnay","Alcoholic Beverages","4.74","3","0.0","14.22","Saarland"
"B2C","Augustiner","Alcoholic Beverages","1.16","4","0.0","4.64","Schleswig-Holstein"
"B2B","Chardonnay","Alcoholic Beverages","11.06","2","0.05","21.01","Niedersachsen"
"B2B","Augustiner","Alcoholic Beverages","2.63","64","0.1","151.49","Niedersachsen"
"B2B","Beck's","Alcoholic Beverages","1.88","86","0.05","153.6","Niedersachsen"
"B2B","Tanqueray","Alcoholic Beverages","22.35","13","0.05","276.02","Niedersachsen"
"B2B","Club Mate","Soft Drinks","1.85","61","0.1","101.57","Bremen"
"B2B","Volvic","Water","0.79","66","0.1","46.93","Bremen"
"B2B","MoÃ«t & Chandon","Alcoholic Beverages","31.34","31","0.05","922.96","Bremen"
"B2B","Tomato Juice","Juices","3.71","65","0.1","217.04","Bremen"
"B2C","Tanqueray","Alcoholic Beverages","34.61","6","0.0","207.66","Baden-WÃ¼rttemberg"
"B2C","Havana Club","Alcoholic Beverages","12.96","9","0.0","116.64","Baden-WÃ¼rttemberg"
"B2C","Tomato Juice","Juices","3.33","3","0.0","9.99","Baden-WÃ¼rttemberg"
"B2B","Rauch Multivitamin","Juices","2.48","74","0.15","155.99","Sachsen"
"B2B","Fritz-Kola","Soft Drinks","2.09","43","0.1","80.88","Sachsen"
"B2B","Augustiner","Alcoholic Beverages","2.39","42","0.05","95.36","Saarland"
"B2B","Club Mate","Soft Drinks","2.33","72","0.1","150.98","Saarland"
"B2C","Granini Apple","Juices","1.64","3","0.0","4.92","Hessen"
"B2C","Fritz-Kola","Soft Drinks","2.12","5","0.0","10.6","Niedersachsen"
"B2C","Rauch Multivitamin","Juices","2.45","7","0.0","17.15","Niedersachsen"
"B2C","Schwip Schwap","Soft Drinks","1.27","1","0.0","1.27","Niedersachsen"
"B2C","Sauvignon Blanc","Alcoholic Beverages","9.09","2","0.0","18.18","Niedersachsen"
"B2C","Jack Daniels","Alcoholic Beverages","51.76","2","0.0","103.52","Bremen"
"B2C","Rauch Multivitamin","Juices","2.38","7","0.0","16.66","Hamburg"
"B2B","KÃ¶lsch","Alcoholic Beverages","2.08","58","0.1","108.58","Hamburg"
"B2B","Pepsi","Soft Drinks","0.64","31","0.05","18.85","Hamburg"
"B2B","Tomato Juice","Juices","3.62","76","0.05","261.36","Nordrhein-Westfalen"
"B2B","Volvic Touch","Water","0.6","32","0.05","18.24","Nordrhein-Westfalen"
"B2B","Hohes C Orange","Juices","2.18","100","0.1","196.2","Nordrhein-Westfalen"
"B2C","KÃ¶lsch","Alcoholic Beverages","0.96","2","0.0","1.92","Mecklenburg-Vorpommern"
"B2C","Johnnie Walker","Alcoholic Beverages","36.59","12","0.0","439.08","Mecklenburg-Vorpommern"
"B2C","Veuve Clicquot","Alcoholic Beverages","109.19","4","0.0","436.76","Mecklenburg-Vorpommern"
"B2C","Cranberry Juice","Juices","3.56","8","0.0","28.48","Mecklenburg-Vorpommern"
"B2B","Monster","Soft Drinks","2.84","89","0.1","227.48","Bremen"
"B2B","Vittel","Water","0.36","2","0.05","0.68","Rheinland-Pfalz"
"B2B","Cranberry Juice","Juices","3.69","47","0.1","156.09","Rheinland-Pfalz"
"B2B","Selters","Water","1.19","61","0.05","68.96","Rheinland-Pfalz"
"B2B","MoÃ«t & Chandon","Alcoholic Beverages","24.35","63","0.05","1457.35","Rheinland-Pfalz"
"B2B","Apollinaris","Water","1.13","59","0.1","60.0","Rheinland-Pfalz"
"B2B","MoÃ«t & Chandon","Alcoholic Beverages","114.33","70","0.05","7602.94","Schleswig-Holstein"
"B2C","Krombacher","Alcoholic Beverages","1.63","11","0.0","17.93","Berlin"
"B2C","Apollinaris","Water","0.99","2","0.0","1.98","Berlin"
"B2C","Volvic","Water","0.58","8","0.0","4.64","Berlin"
"B2C","Cranberry Juice","Juices","3.67","3","0.0","11.01","Berlin"
"B2B","Cranberry Juice","Juices","3.52","32","0.05","107.01","Sachsen"
"B2B","Warsteiner","Alcoholic Beverages","1.69","88","0.05","141.28","Sachsen"
"B2C","Jack Daniels","Alcoholic Beverages","48.79","12","0.0","585.48","Sachsen"
"B2C","Club Mate","Soft Drinks","2.13","5","0.0","10.65","Sachsen"
"B2C","Augustiner","Alcoholic Beverages","1.09","11","0.0","11.99","Sachsen"
"B2C","Fanta","Soft Drinks","1.23","15","0.0","18.45","Brandenburg"
"B2C","Granini Apple","Juices","1.69","13","0.0","21.97","Brandenburg"
"B2C","Mountain Dew","Soft Drinks","0.99","7","0.0","6.93","Brandenburg"
"B2C","Hohes C Orange","Juices","1.86","13","0.0","24.18","Brandenburg"
"B2C","Cranberry Juice","Juices","3.67","14","0.0","51.38","Brandenburg"
"B2C","Evian","Water","1.26","12","0.0","15.12","Bayern"
"B2C","Vio Wasser","Water","1.66","6","0.0","9.96","Bayern"
"B2B","Mango Juice","Juices","2.82","30","0.05","80.37","Mecklenburg-Vorpommern"
"B2B","Jever","Alcoholic Beverages","1.5","98","0.05","139.65","Mecklenburg-Vorpommern"
"B2B","Fanta","Soft Drinks","1.2","64","0.1","69.12","Mecklenburg-Vorpommern"
"B2B","Veuve Clicquot","Alcoholic Beverages","74.82","89","0.15","5660.13","Mecklenburg-Vorpommern"
"B2B","Rockstar","Soft Drinks","3.3","90","0.1","267.3","Mecklenburg-Vorpommern"
"B2C","RotkÃ¤ppchen Sekt","Alcoholic Beverages","8.29","9","0.0","74.61","Niedersachsen"
"B2C","Cranberry Juice","Juices","3.56","1","0.0","3.56","Niedersachsen"
"B2C","Hohes C Orange","Juices","1.8","8","0.0","14.4","Niedersachsen"
"B2C","Jack Daniels","Alcoholic Beverages","50.25","12","0.0","603.0","Niedersachsen"
"B2C","San Pellegrino","Water","0.89","15","0.0","13.35","Niedersachsen"
"B2C","Granini Apple","Juices","1.64","13","0.0","21.32","Bayern"
"B2C","Evian","Water","1.26","2","0.0","2.52","Bayern"
"B2C","Rockstar","Soft Drinks","2.27","13","0.0","29.51","Bayern"
"B2C","Fritz-Kola","Soft Drinks","2.05","1","0.0","2.05","Bayern"
"B2C","Red Bull","Soft Drinks","2.28","10","0.0","22.8","Bayern"
"B2C","KÃ¶lsch","Alcoholic Beverages","0.99","8","0.0","7.92","Sachsen-Anhalt"
"B2C","Vio Wasser","Water","1.71","13","0.0","22.23","Sachsen-Anhalt"
"B2C","Volvic","Water","0.58","4","0.0","2.32","Sachsen-Anhalt"
"B2C","MoÃ«t & Chandon","Alcoholic Beverages","60.58","6","0.0","363.48","Sachsen-Anhalt"
"B2C","Mountain Dew","Soft Drinks","0.99","12","0.0","11.88","Saarland"
"B2C","Merlot","Alcoholic Beverages","4.48","11","0.0","49.28","Saarland"
"B2B","Cranberry Juice","Juices","3.28","70","0.1","206.64","Brandenburg"
"B2B","Volvic Touch","Water","0.69","25","0.05","16.39","Brandenburg"
"B2C","Cranberry Juice","Juices","3.67","10","0.0","36.7","Berlin"
"B2C","Mango Juice","Juices","3.31","13","0.0","43.03","Berlin"
"B2B","Tomato Juice","Juices","3.68","98","0.15","306.54","Sachsen"
"B2B","Volvic Touch","Water","0.99","26","0.15","21.88","Sachsen"
"B2B","Hohes C Orange","Juices","2.17","81","0.1","158.19","Sachsen"
"B2B","Mountain Dew","Soft Drinks","0.7","11","0.05","7.31","Sachsen"
"B2B","MoÃ«t & Chandon","Alcoholic Beverages","71.05","13","0.05","877.47","Sachsen"
"B2C","Sprite","Soft Drinks","0.53","1","0.0","0.53","Sachsen"
"B2C","Passion Fruit Juice","Juices","2.93","3","0.0","8.79","Sachsen"
"B2C","Hohes C Orange","Juices","1.86","10","0.0","18.6","Hamburg"
"B2C","Cranberry Juice","Juices","3.67","15","0.0","55.05","Hamburg"
"B2C","Evian","Water","1.23","14","0.0","17.22","Hessen"
"B2C","San Pellegrino","Water","0.86","14","0.0","12.04","Hessen"
"B2C","Club Mate","Soft Drinks","2.13","15","0.0","31.95","Hessen"
"B2C","Mountain Dew","Soft Drinks","0.93","12","0.0","11.16","Hessen"
"B2C","Selters","Water","0.46","10","0.0","4.6","Sachsen-Anhalt"
"B2C","Granini Apple","Juices","1.59","12","0.0","19.08","Sachsen-Anhalt"
"B2C","Club Mate","Soft Drinks","2.13","10","0.0","21.3","Sachsen-Anhalt"
"B2C","Erdinger WeiÃŸbier","Alcoholic Beverages","1.92","11","0.0","21.12","Sachsen-Anhalt"
"B2C","Cranberry Juice","Juices","3.46","4","0.0","13.84","Sachsen-Anhalt"
"B2C","Sauvignon Blanc","Alcoholic Beverages","8.83","3","0.0","26.49","Hamburg"
"B2C","San Pellegrino","Water","0.89","12","0.0","10.68","Hamburg"
"B2C","Sprite","Soft Drinks","0.55","4","0.0","2.2","Hamburg"
"B2C","Volvic","Water","0.57","11","0.0","6.27","Hamburg"
"B2C","Coca-Cola","Soft Drinks","1.07","3","0.0","3.21","Hamburg"
"B2B","Chardonnay","Alcoholic Beverages","9.36","92","0.1","775.01","Sachsen"
"B2C","Evian","Water","1.23","1","0.0","1.23","Nordrhein-Westfalen"
"B2C","Schwip Schwap","Soft Drinks","1.2","8","0.0","9.6","Nordrhein-Westfalen"
"B2C","Chardonnay","Alcoholic Beverages","4.74","13","0.0","61.62","Nordrhein-Westfalen"
"B2C","Rauch Multivitamin","Juices","2.31","10","0.0","23.1","Nordrhein-Westfalen"
"B2C","Cranberry Juice","Juices","3.56","4","0.0","14.24","Sachsen-Anhalt"
"B2C","Fritz-Kola","Soft Drinks","2.05","13","0.0","26.65","Sachsen-Anhalt"
"B2C","Mezzo Mix","Soft Drinks","0.61","2","0.0","1.22","Sachsen-Anhalt"
"B2C","Pepsi","Soft Drinks","1.53","14","0.0","21.42","Sachsen-Anhalt"
"B2B","Selters","Water","0.72","59","0.1","38.23","ThÃ¼ringen"
"B2B","Vio Wasser","Water","0.97","16","0.05","14.74","Bayern"
"B2B","Cranberry Juice","Juices","3.4","57","0.05","184.11","Bayern"
"B2B","Volvic","Water","0.54","6","0.05","3.08","Bayern"
"B2B","Erdinger WeiÃŸbier","Alcoholic Beverages","1.69","34","0.05","54.59","Bayern"
"B2C","Mezzo Mix","Soft Drinks","0.61","7","0.0","4.27","Sachsen-Anhalt"
"B2C","Mountain Dew","Soft Drinks","0.96","15","0.0","14.4","Sachsen-Anhalt"
"B2C","Granini Apple","Juices","1.59","8","0.0","12.72","Sachsen"
"B2C","Pepsi","Soft Drinks","1.49","10","0.0","14.9","ThÃ¼ringen"
"B2C","Evian","Water","1.23","9","0.0","11.07","ThÃ¼ringen"
"B2C","Tomato Juice","Juices","3.23","6","0.0","19.38","ThÃ¼ringen"
"B2C","Mezzo Mix","Soft Drinks","0.59","11","0.0","6.49","Saarland"
"B2C","Bacardi","Alcoholic Beverages","13.44","7","0.0","94.08","Saarland"
"B2C","Johnnie Walker","Alcoholic Beverages","35.52","5","0.0","177.6","Saarland"
"B2C","Augustiner","Alcoholic Beverages","1.16","4","0.0","4.64","Hessen"
"B2C","Merlot","Alcoholic Beverages","4.48","9","0.0","40.32","Hessen"
"B2B","Vittel","Water","0.76","83","0.15","53.62","Rheinland-Pfalz"
"B2B","Mango Juice","Juices","3.5","100","0.1","315.0","Rheinland-Pfalz"
"B2B","Fritz-Kola","Soft Drinks","2.21","61","0.05","128.07","Rheinland-Pfalz"
"B2B","San Pellegrino","Water","0.39","56","0.05","20.75","Rheinland-Pfalz"
"B2B","Hohes C Orange","Juices","2.7","99","0.1","240.57","Rheinland-Pfalz"
"B2B","Tomato Juice","Juices","2.8","81","0.15","192.78","Rheinland-Pfalz"
"B2B","Sprite","Soft Drinks","0.84","27","0.05","21.55","Rheinland-Pfalz"
"B2C","Chardonnay","Alcoholic Beverages","5.03","13","0.0","65.39","Schleswig-Holstein"
"B2C","Fanta","Soft Drinks","1.23","10","0.0","12.3","Schleswig-Holstein"
"B2C","MoÃ«t & Chandon","Alcoholic Beverages","60.58","12","0.0","726.96","Schleswig-Holstein"
"B2C","Warsteiner","Alcoholic Beverages","1.08","8","0.0","8.64","Rheinland-Pfalz"
"B2C","Vittel","Water","0.59","10","0.0","5.9","Rheinland-Pfalz"
"B2C","Volvic Touch","Water","1.46","5","0.0","7.3","Rheinland-Pfalz"
"B2C","Johnnie Walker","Alcoholic Beverages","37.69","3","0.0","113.07","Rheinland-Pfalz"
"B2C","Evian","Water","1.23","13","0.0","15.99","Hamburg"
"B2C","KÃ¶lsch","Alcoholic Beverages","0.96","3","0.0","2.88","Brandenburg"
"B2C","Riesling","Alcoholic Beverages","4.19","7","0.0","29.33","Brandenburg"
"B2B","Sprite","Soft Drinks","0.86","21","0.15","15.35","Bremen"
"B2B","Mango Juice","Juices","3.73","98","0.15","310.71","Bremen"
"B2B","Schwip Schwap","Soft Drinks","1.03","70","0.1","64.89","Bremen"
"B2B","Jever","Alcoholic Beverages","1.23","12","0.05","14.02","Bayern"
"B2C","Mountain Dew","Soft Drinks","0.99","3","0.0","2.97","Rheinland-Pfalz"
"B2C","Jever","Alcoholic Beverages","1.99","9","0.0","17.91","Rheinland-Pfalz"
"B2C","Club Mate","Soft Drinks","2.26","15","0.0","33.9","Rheinland-Pfalz"
"B2C","Veuve Clicquot","Alcoholic Beverages","112.46","8","0.0","899.68","Rheinland-Pfalz"
"B2C","Erdinger WeiÃŸbier","Alcoholic Beverages","2.24","12","0.0","26.88","Rheinland-Pfalz"
"B2B","Rockstar","Soft Drinks","2.93","74","0.1","195.14","Rheinland-Pfalz"
"B2C","Veuve Clicquot","Alcoholic Beverages","112.46","1","0.0","112.46","Sachsen-Anhalt"
